PartId	Sex	Age	Country	Adieu
5921	M	25	FR	0
5922	F	28	FR	0
5923	M	21	FR	0
5924	F	21	FR	0
5925	F	26	FR	0
5926	M	40	FR	1
5927	F	40	FR	0
5928	M	26	FR	
5929	F	43	FR	1
5930	M	21	FR	0
5931	F	34	FR	0
5932	F	27	FR	0
5933	F	29	FR	0
5934	M	30	FR	0
5935	F	30	FR	4
5936	F	26	FR	0
5937	M	27	FR	0
5938	M	45	FR	0
5939	F	21	FR	0
5940	M	26	FR	0
5941	M	27	FR	0
5942	F	45	FR	0
5943	F	28	FR	0
5944	F	28	FR	
5945	F	35	FR	0
5946	F	32	FR	1
5947	F	36	FR	0
5948	M	28	FR	0
5949	F	35	FR	0
5950	F	25	FR	4
5951	M	20	FR	0
5952	M	25	FR	0
5953	F	26	FR	0
5954	F	32	FR	0
5955	F	34	FR	0
5956	M	25	FR	0
5957	F	48	FR	1
5958	F	56	FR	7
5959	M	21	FR	5
5960	F	25	FR	0
5961	F	32	FR	0
5962	F	39	FR	0
5963	F	23	FR	0
5964	F	27	FR	0
5965	M	24	FR	3
5966	F	26	FR	0
5967	F	28	FR	9
5968	M	32	FR	0
5969	F	63	FR	0
5970	F	69	FR	0
5971	F	34	FR	3
5972	M	20	FR	0
5973	F	23	FR	0
5974	F	24	FR	0
5975	F	29	FR	0
5976	F	35	FR	1
5977	M	26	FR	0
5978	M	37	FR	0
5979	F	24	FR	0
5980	M	32	FR	1
5981	M	31	FR	10
5982	F	30	FR	0
5983	M	22	FR	7
5984	M	24	FR	8
5985	F	27	FR	0
5986	F	28	FR	3
5987	F	33	FR	2
5988	F	33	FR	9
5989	M	38	FR	2
5990	F	45	FR	0
5991	F	51	FR	7
5992	F	51	FR	1
5993	F	64	FR	6
5994	F	65	FR	2
5995	F	60	FR	0
5996	M	65	FR	1
5997	M	40	FR	0
5998	F	42	FR	0
5999	M	41	FR	3
6000	F	47	FR	0
6001	M	54	FR	0
6002	F	55	FR	0
6003	F	23	FR	0
6004	M	27	FR	8
6005	F	38	FR	7
6006	M	31	FR	0
6007	F	34	FR	0
6008	M	36	FR	0
6009	F	59	FR	8
6010	M	22	FR	8
6011	F	25	FR	1
6012	F	28	FR	5
6013	M	33	FR	0
6014	F	68	FR	0
6015	F	20	FR	0
6016	F	28	FR	7
6017	F	28	FR	0
6018	F	45	FR	4
6019	F	34	FR	2
6020	M	36	FR	2
6021	F	26	FR	0
6022	M	28	FR	0
6023	F	28	FR	1
6024	F	28	FR	0
6025	F	29	FR	0
6026	F	32	FR	0
6027	M	29	FR	0
6028	F	30	FR	9
6029	F	42	FR	0
6030	F	31	FR	2
6031	M	31	FR	0
6032	F	33	FR	6
6033	F	29	FR	0
6034	F	17	FR	0
6035	M	20	FR	0
6036	F	21	FR	0
6037	M	21	FR	
6038	F	22	FR	0
6039	F	22	FR	0
6040	F	23	FR	0
6041	M	23	FR	0
6042	F	24	FR	0
6043	M	24	FR	0
6044	F	24	FR	0
6045	M	24	FR	0
6046	M	25	FR	0
6047	M	25	FR	0
6048	F	26	FR	0
6049	F	27	FR	0
6050	M	28	FR	0
6051	F	28	FR	0
6052	F	29	FR	0
6053	F	29	FR	0
6054	M	31	FR	0
6055	F	32	FR	5
6056	F	33	FR	0
6057	F	33	FR	0
6058	M	33	FR	0
6059	F	34	FR	0
6060	F	34	FR	0
6061	M	36	FR	0
6062	F	37	FR	0
6063	F	37	FR	0
6064	F	39	FR	0
6065	M	40	FR	2
6066	M	40	FR	3
6067	F	40	FR	0
6068	M	43	FR	0
6069	F	44	FR	0
6070	F	47	FR	0
6071	F	47	FR	0
6072	F	48	FR	0
6073	F	50	FR	0
6074	F	50	FR	0
6075	F	50	FR	
6076	F	53	FR	2
6077	F	53	FR	0
6078	F	60	FR	0
6079	M	62	FR	0
6080	F	66	FR	0
6081	F	34	FR	0
6082	M	26	FR	0
6083	M	33	FR	0
6084	F	39	FR	0
6085	M	40	FR	0
6086	M	22	FR	0
6087	F	25	FR	0
6088	F	28	FR	0
6089	M	28	FR	0
6090	F	30	FR	0
6091	M	20	FR	0
6092	M	21	FR	0
6093	F	25	FR	0
6094	F	32	FR	0
6095	F	33	FR	0
6096	M	36	FR	0
6097	M	21	FR	0
6098	F	28	FR	0
6099	M	31	FR	0
6100	F	39	FR	0
6101	F	26	FR	0
6102	M	26	FR	0
6103	F	24	FR	1
6104	M	24	FR	0
6105	F	33	FR	0
6106	F	27	FR	0
6107	F	28	FR	0
6108	M	35	FR	0
6109	M	27	FR	0
6110	F	26	FR	0
6111	M	73	FR	0
6112	F	23	FR	0
6113	F	24	FR	0
6114	M	27	FR	0
6115	M	29	FR	
6116	F	36	FR	0
6117	M	28	FR	0
6118	M	18	FR	0
6119	F	46	FR	0
6120	F	23	FR	0
6121	F	24	FR	0
6122	F	26	FR	0
6123	F	27	FR	0
6124	F	31	FR	0
6125	F	31	FR	
6126	M	23	FR	0
6127	F	24	FR	0
6128	F	28	FR	0
6129	M	28	FR	0
6130	M	29	FR	0
6131	F	31	FR	0
6132	F	41	FR	0
6133	F	42	FR	3
6134	F	43	FR	0
6135	M	54	FR	0
6136	M	55	FR	0
6137	M	60	FR	0
6138	F	26	FR	0
6139	F	27	FR	0
6140	M	38	FR	0
6141	F	28	FR	0
6142	M	30	FR	
6143	F	60	FR	0
6144	F	39	FR	0
6145	F	40	FR	3
6146	M	56	FR	0
6147	F	24	FR	0
6148	F	24	FR	0
6149	M	29	FR	0
6150	F	30	FR	0
6151	F	32	FR	0
6152	F	33	FR	0
6153	F	35	FR	0
6154	F	35	FR	0
6155	M	45	FR	0
6156	F	47	FR	0
6157	F	64	FR	0
6158	F	29	FR	0
6159	F	24	FR	0
6160	M	36	FR	0
6161	F	29	FR	0
6162	F	30	FR	0
6163	F	31	FR	0
6164	F	31	FR	0
6165	F	31	FR	
6166	F	37	FR	0
6167	M	23	FR	1
6168	F	33	FR	0
6169	F	25	FR	0
6170	M	38	FR	0
6171	M	48	FR	0
6172	F	29	FR	0
6173	M	62	FR	0
6174	M	62	FR	1
6175	F	23	FR	0
6176	F	28	FR	0
6177	M	34	FR	0
6178	M	31	FR	0
6179	F	25	FR	1
6180	M	26	FR	0
6181	F	27	FR	0
6182	F	57	FR	0
6183	M	22	FR	0
6184	F	29	FR	0
6185	F	24	FR	0
6186	M	60	FR	0
6187	F	26	FR	0
6188	F	26	FR	
6189	M	28	FR	0
6190	F	30	FR	0
6191	F	22	FR	0
6192	M	25	FR	0
6193	F	29	FR	0
6194	F	38	FR	0
6195	M	41	FR	0
6196	F	57	FR	0
6197	F	64	FR	0
6198	M	68	FR	0
6199	F	25	FR	0
6200	M	26	FR	0
6201	M	27	FR	0
6202	F	27	FR	0
6203	F	29	FR	0
6204	M	30	FR	0
6205	F	30	FR	0
6206	F	30	FR	0
6207	F	32	FR	0
6208	F	32	FR	0
6209	F	36	FR	0
6210	F	37	FR	0
6211	M	48	FR	0
6212	F	49	FR	0
6213	F	52	FR	0
6214	M	22	FR	0
6215	F	31	FR	0
6216	F	35	FR	
6217	F	66	FR	0
6218	M	21	FR	0
6219	F	25	FR	0
6220	F	29	FR	0
6221	F	48	FR	1
6222	M	23	FR	0
6223	F	23	FR	0
6224	F	28	FR	0
6225	F	41	FR	6
6226	M	30	FR	0
6227	F	32	FR	0
6228	F	36	FR	0
6229	F	23	FR	0
6230	M	32	FR	0
6231	M	64	FR	0
6232	F	33	FR	0
6233	M	34	FR	0
6234	F	34	FR	0
6235	F	24	FR	0
6236	F	33	FR	0
6237	M	25	FR	0
6238	F	28	FR	0
6239	F	30	FR	0
6240	M	30	FR	0
6241	F	51	FR	0
6242	M	62	FR	0
6243	M	68	FR	0
6244	F	23	FR	0
6245	F	23	FR	0
6246	F	36	FR	1
6247	F	59	FR	0
6248	M	24	FR	0
6249	F	30	FR	0
6250	M	16	FR	6
6251	F	23	FR	0
6252	F	32	FR	0
6253	M	35	FR	0
6254	F	45	FR	0
6255	F	32	FR	0
6256	M	37	FR	0
6257	M	28	FR	1
6258	F	29	FR	0
6259	F	37	FR	0
6260	F	26	FR	0
6261	F	20	FR	0
6262	F	28	FR	0
6263	F	32	FR	0
6264	F	48	FR	0
6265	F	35	FR	0
6266	F	22	FR	0
6267	F	22	FR	0
6268	M	23	FR	0
6269	M	23	FR	0
6270	M	38	FR	0
6271	F	69	FR	0
6272	F	23	FR	0
6273	F	21	FR	0
6274	M	32	FR	0
6275	F	52	FR	0
6276	M	24	FR	0
6277	F	25	FR	0
6278	F	33	FR	0
6279	F	36	FR	0
6280	F	37	FR	0
6281	F	28	FR	0
6282	F	28	FR	0
6283	M	28	FR	0
6284	F	20	FR	0
6285	F	23	FR	0
6286	F	24	FR	0
6287	F	25	FR	0
6288	F	33	FR	0
6289	M	41	FR	0
6290	M	49	FR	0
6291	F	65	FR	0
6292	F	68	FR	0
6293	M	20	FR	0
6294	F	22	FR	0
6295	F	24	FR	0
6296	F	24	FR	0
6297	M	25	FR	0
6298	F	25	FR	0
6299	F	25	FR	0
6300	F	26	FR	0
6301	F	27	FR	0
6302	M	27	FR	0
6303	M	27	FR	0
6304	M	28	FR	0
6305	M	28	FR	0
6306	M	29	FR	1
6307	F	29	FR	0
6308	M	30	FR	0
6309	F	30	FR	0
6310	F	30	FR	0
6311	F	30	FR	0
6312	F	31	FR	0
6313	M	32	FR	6
6314	M	33	FR	2
6315	F	33	FR	0
6316	F	33	FR	3
6317	M	34	FR	0
6318	M	36	FR	0
6319	M	37	FR	0
6320	M	45	FR	0
6321	M	48	FR	0
6322	F	50	FR	0
6323	F	61	FR	0
6324	F	61	FR	0
6325	M	65	FR	0
6326	M	70	FR	5
6327	F	26	FR	0
6328	M	27	FR	0
6329	F	26	FR	0
6330	M	47	FR	9
6331	M	50	FR	5
6332	F	26	FR	0
6333	F	56	FR	0
6334	F	22	FR	0
6335	F	61	FR	1
6336	M	61	FR	0
6337	F	65	FR	0
6338	M	21	FR	0
6339	M	32	FR	0
6340	M	33	FR	0
6341	M	56	FR	0
6342	F	25	FR	0
6343	M	25	FR	0
6344	F	31	FR	0
6345	F	25	FR	0
6346	F	40	FR	0
6347	F	27	FR	0
6348	F	24	FR	0
6349	F	18	FR	0
6350	F	22	FR	0
6351	F	22	FR	0
6352	F	23	FR	0
6353	F	24	FR	0
6354	F	25	FR	0
6355	M	26	FR	0
6356	F	28	FR	0
6357	M	20	FR	0
6358	F	40	FR	0
6359	M	50	FR	0
6360	M	64	FR	0
6361	F	35	FR	0
6362	F	28	FR	0
6363	F	29	FR	0
6364	F	51	FR	0
6365	M	25	FR	0
6366	F	23	FR	0
6367	M	25	FR	0
6368	M	68	FR	0
6369	F	21	FR	0
6370	F	21	FR	0
6371	F	22	FR	0
6372	F	22	FR	0
6373	M	23	FR	0
6374	F	23	FR	0
6375	F	24	FR	0
6376	F	24	FR	0
6377	F	25	FR	0
6378	F	26	FR	0
6379	M	27	FR	0
6380	F	28	FR	5
6381	F	33	FR	0
6382	M	35	FR	
6383	F	37	FR	0
6384	F	38	FR	0
6385	F	47	FR	0
6386	M	64	FR	0
6387	M	65	FR	3
6388	F	20	FR	0
6389	F	24	FR	0
6390	F	25	FR	0
6391	F	33	FR	0
6392	F	44	FR	0
6393	F	78	FR	0
6394	F	25	FR	0
6395	M	31	FR	0
6396	M	37	FR	0
6397	F	39	FR	0
6398	M	41	FR	0
6399	M	26	FR	0
6400	M	23	FR	0
6401	M	23	FR	0
6402	M	21	FR	0
6403	F	29	FR	0
6404	F	63	FR	0
6405	F	26	FR	0
6406	F	28	FR	0
6407	M	26	FR	0
6408	F	25	FR	0
6409	F	18	FR	0
6410	F	19	FR	0
6411	F	20	FR	0
6412	F	23	FR	0
6413	F	23	FR	0
6414	F	24	FR	0
6415	M	24	FR	0
6416	M	25	FR	0
6417	F	26	FR	0
6418	F	26	FR	0
6419	F	26	FR	0
6420	F	27	FR	0
6421	F	27	FR	0
6422	F	27	FR	6
6423	F	27	FR	0
6424	M	27	FR	0
6425	F	27	FR	1
6426	F	28	FR	0
6427	M	29	FR	0
6428	M	31	FR	0
6429	F	31	FR	0
6430	F	31	FR	0
6431	F	31	FR	0
6432	F	32	FR	0
6433	F	32	FR	0
6434	F	33	FR	0
6435	F	35	FR	0
6436	M	35	FR	0
6437	M	36	FR	0
6438	M	36	FR	0
6439	M	37	FR	0
6440	F	38	FR	0
6441	M	38	FR	1
6442	F	39	FR	0
6443	M	43	FR	0
6444	M	44	FR	0
6445	F	46	FR	0
6446	F	49	FR	0
6447	F	50	FR	2
6448	F	55	FR	0
6449	F	57	FR	0
6450	F	57	FR	0
6451	F	58	FR	0
6452	M	59	FR	0
6453	M	63	FR	0
6454	F	65	FR	0
6455	M	66	FR	0
6456	F	70	FR	0
6457	M	70	FR	0
6458	F	78	FR	0
6459	M	28	FR	0
6460	M	39	FR	0
6461	M	21	FR	0
6462	F	28	FR	0
6463	F	51	FR	0
6464	M	44	FR	0
6465	M	36	FR	0
6466	M	38	FR	0
6467	F	38	FR	0
6468	F	24	FR	0
6469	F	27	FR	0
6470	F	27	FR	0
6471	F	28	FR	0
6472	F	44	FR	7
6473	M	27	FR	0
6474	M	36	FR	0
6475	M	40	FR	0
6476	F	57	FR	0
6477	F	29	FR	0
6478	M	33	FR	0
6479	F	58	FR	0
6480	F	53	FR	0
6481	F	45	FR	0
6482	M	25	FR	0
6483	F	25	FR	0
6484	F	34	FR	0
6485	F	36	FR	0
6486	F	48	FR	
6487	F	49	FR	0
6488	F	44	FR	0
6489	F	19	FR	0
6490	F	39	FR	0
6491	F	27	FR	0
6492	F	30	FR	0
6493	M	37	FR	0
6494	F	51	FR	0
6495	M	35	FR	0
6496	F	55	FR	0
6497	F	24	FR	0
6498	F	28	FR	0
6499	F	29	FR	0
6500	F	18	FR	0
6501	F	32	FR	0
6502	F	37	FR	0
6503	F	21	FR	0
6504	M	22	FR	0
6505	M	20	FR	0
6506	M	25	FR	0
6507	F	41	FR	0
6508	F	47	FR	0
6509	F	62	FR	2
6510	F	30	FR	0
6511	F	33	FR	0
6512	M	22	FR	1
6513	F	28	FR	0
6514	M	37	FR	0
6515	M	60	FR	0
6516	M	63	FR	0
6517	F	22	FR	0
6518	M	20	FR	0
6519	F	25	FR	0
6520	M	29	FR	0
6521	M	32	FR	0
6522	F	51	FR	0
6523	F	52	FR	0
6524	F	65	FR	0
6525	M	17	FR	0
6526	F	30	FR	0
6527	F	34	FR	0
6528	F	35	FR	0
6529	M	40	FR	0
6530	F	49	FR	0
6531	F	72	FR	0
6532	F	75	FR	0
6533	F	25	FR	0
6534	F	63	FR	
6535	F	34	FR	0
6536	F	69	FR	0
6537	F	71	FR	0
6538	F	45	FR	0
6539	M	20	FR	0
6540	M	23	FR	0
6541	F	59	FR	0
6542	F	19	FR	0
6543	F	22	FR	0
6544	F	56	FR	0
6545	F	22	FR	0
6546	F	23	FR	0
6547	F	23	FR	0
6548	M	23	FR	0
6549	M	24	FR	0
6550	M	26	FR	0
6551	M	26	FR	0
6552	F	26	FR	0
6553	F	30	FR	
6554	M	33	FR	0
6555	F	34	FR	0
6556	F	35	FR	0
6557	F	36	FR	0
6558	F	41	FR	0
6559	F	42	FR	0
6560	F	43	FR	0
6561	F	43	FR	0
6562	M	46	FR	0
6563	M	49	FR	0
6564	M	20	FR	0
6565	M	20	FR	0
6566	M	23	FR	0
6567	M	28	FR	0
6568	F	30	FR	0
6569	F	32	FR	0
6570	M	34	FR	0
6571	M	38	FR	0
6572	M	39	FR	0
6573	M	41	FR	0
6574	M	42	FR	
6575	M	44	FR	0
6576	F	45	FR	0
6577	M	50	FR	0
6578	F	57	FR	0
6579	F	57	FR	0
6580	F	20	FR	0
6581	M	31	FR	0
6582	M	25	FR	8
6583	F	27	FR	0
6584	F	38	FR	0
6585	M	42	FR	0
6586	F	18	FR	0
6587	M	27	FR	0
6588	F	33	FR	0
6589	F	28	FR	0
6590	F	30	FR	0
6591	F	30	FR	0
6592	F	33	FR	0
6593	F	48	FR	0
6594	F	21	FR	0
6595	F	22	FR	0
6596	F	29	FR	0
6597	F	38	FR	0
6598	M	38	FR	0
6599	M	25	FR	0
6600	F	37	FR	0
6601	F	31	FR	0
6602	M	35	FR	0
6603	F	50	FR	0
6604	F	28	FR	0
6605	F	29	FR	0
6606	M	34	FR	0
6607	M	62	FR	0
6608	M	29	FR	0
6609	F	35	FR	0
6610	M	25	FR	0
6611	M	22	FR	0
6612	M	23	FR	0
6613	M	25	FR	0
6614	F	34	FR	0
6615	F	35	FR	0
6616	F	67	FR	6
6617	F	22	FR	0
6618	F	24	FR	0
6619	M	52	FR	0
6620	F	28	FR	1
6621	F	22	FR	2
6622	M	25	FR	0
6623	F	35	FR	0
6624	F	28	FR	0
6625	F	23	FR	0
6626	M	31	FR	0
6627	M	47	FR	0
6628	F	30	FR	0
6629	M	34	FR	0
6630	M	30	FR	0
6631	F	24	FR	0
6632	M	26	FR	0
6633	F	32	FR	0
6634	M	31	FR	0
6635	F	26	FR	0
6636	F	20	FR	0
6637	F	28	FR	0
6638	F	33	FR	0
6639	F	33	FR	0
6640	M	62	FR	0
6641	F	24	FR	0
6642	F	27	FR	0
6643	F	27	FR	0
6644	F	27	FR	0
6645	F	19	FR	0
6646	F	20	FR	0
6647	F	20	FR	0
6648	F	20	FR	0
6649	F	20	FR	0
6650	F	21	FR	0
6651	F	21	FR	0
6652	M	22	FR	0
6653	F	22	FR	0
6654	F	22	FR	0
6655	M	23	FR	0
6656	F	24	FR	0
6657	M	24	FR	0
6658	F	24	FR	0
6659	F	25	FR	0
6660	F	25	FR	0
6661	F	25	FR	0
6662	M	25	FR	0
6663	F	25	FR	0
6664	F	28	FR	0
6665	M	30	FR	0
6666	F	30	FR	0
6667	F	30	FR	0
6668	F	30	FR	0
6669	M	31	FR	0
6670	F	32	FR	0
6671	M	32	FR	10
6672	F	32	FR	0
6673	F	35	FR	1
6674	F	35	FR	0
6675	F	43	FR	0
6676	F	49	FR	0
6677	F	56	FR	0
6678	M	58	FR	0
6679	M	60	FR	3
6680	F	62	FR	0
6681	F	75	FR	2
6682	M	19	FR	0
6683	M	20	FR	0
6684	M	27	FR	0
6685	M	26	FR	0
6686	F	26	FR	0
6687	M	28	FR	0
6688	M	29	FR	0
6689	M	30	FR	3
6690	M	31	FR	0
6691	M	42	FR	0
6692	M	61	FR	0
6693	F	25	FR	0
6694	F	50	FR	0
6695	M	28	FR	2
6696	F	39	FR	0
6697	M	45	FR	0
6698	M	52	FR	0
6699	F	39	FR	0
6700	M	31	FR	0
6701	F	34	FR	0
6702	F	34	FR	0
6703	F	45	FR	0
6704	F	62	FR	0
6705	M	25	FR	0
6706	M	19	FR	0
6707	M	35	FR	0
6708	M	38	FR	0
6709	M	52	FR	0
6710	F	66	FR	0
6711	M	29	FR	0
6712	F	63	FR	0
6713	M	63	FR	0
6714	F	29	FR	0
6715	M	42	FR	0
6716	M	44	FR	0
6717	M	25	FR	0
6718	F	18	FR	0
6719	M	30	FR	0
6720	F	60	FR	0
6721	F	18	FR	0
6722	F	27	FR	0
6723	F	25	FR	0
6724	F	17	FR	
6725	F	19	FR	0
6726	F	23	FR	0
6727	F	26	FR	0
6728	F	28	FR	0
6729	M	36	FR	0
6730	M	39	FR	0
6731	M	21	FR	0
6732	F	22	FR	0
6733	F	23	FR	0
6734	F	27	FR	0
6735	F	32	FR	0
6736	F	35	FR	0
6737	F	45	FR	0
6738	F	27	FR	0
6739	F	33	FR	1
6740	M	41	FR	0
6741	F	21	FR	1
6742	M	22	FR	0
6743	M	26	FR	0
6744	F	19	FR	0
6745	F	22	FR	0
6746	M	27	FR	0
6747	F	31	FR	0
6748	F	51	FR	0
6749	F	41	FR	0
6750	F	48	FR	0
6751	F	34	FR	0
6752	F	36	FR	0
6753	F	27	FR	0
6754	F	29	FR	0
6755	F	32	FR	0
6756	F	25	FR	0
6757	F	27	FR	7
6758	F	31	FR	0
6759	F	34	FR	0
6760	F	29	FR	0
6761	F	26	FR	0
6762	F	45	FR	0
6763	F	38	FR	0
6764	M	41	FR	0
6765	F	43	FR	0
6766	F	18	FR	8
6767	F	21	FR	0
6768	F	58	FR	0
6769	F	55	FR	0
6770	M	23	FR	1
6771	F	38	FR	0
6772	F	26	FR	0
6773	F	18	FR	0
6774	F	24	FR	0
6775	M	22	FR	0
6776	F	20	FR	0
6777	F	22	FR	1
6778	F	23	FR	1
6779	M	23	FR	0
6780	F	27	FR	0
6781	M	29	FR	0
6782	M	31	FR	0
6783	M	32	FR	0
6784	M	50	FR	0
6785	M	56	FR	0
6786	F	38	FR	0
6787	F	56	FR	0
6788	F	30	FR	0
6789	F	21	FR	0
6790	M	53	FR	0
6791	F	56	FR	0
6792	F	55	FR	0
6793	F	28	FR	0
6794	F	30	FR	0
6795	F	33	FR	0
6796	F	33	FR	
6797	F	28	FR	0
6798	M	31	FR	0
6799	F	49	FR	0
6800	F	59	FR	0
6801	M	43	FR	0
6802	M	16	FR	0
6803	F	19	FR	0
6804	F	20	FR	0
6805	F	20	FR	0
6806	F	20	FR	0
6807	F	21	FR	0
6808	M	21	FR	0
6809	F	22	FR	0
6810	M	22	FR	0
6811	M	22	FR	0
6812	F	22	FR	0
6813	F	23	FR	0
6814	F	23	FR	0
6815	F	23	FR	0
6816	M	24	FR	0
6817	M	24	FR	
6818	F	24	FR	0
6819	M	24	FR	0
6820	F	25	FR	0
6821	F	25	FR	0
6822	F	26	FR	0
6823	F	26	FR	0
6824	M	26	FR	0
6825	F	27	FR	0
6826	M	28	FR	0
6827	F	30	FR	0
6828	M	30	FR	0
6829	M	30	FR	0
6830	M	30	FR	0
6831	F	30	FR	2
6832	F	30	FR	0
6833	M	31	FR	0
6834	M	31	FR	0
6835	M	31	FR	0
6836	M	31	FR	0
6837	F	31	FR	0
6838	M	31	FR	0
6839	F	31	FR	0
6840	F	31	FR	
6841	F	32	FR	0
6842	F	32	FR	0
6843	F	34	FR	0
6844	F	35	FR	0
6845	F	35	FR	0
6846	M	36	FR	0
6847	F	40	FR	0
6848	M	40	FR	0
6849	M	43	FR	0
6850	F	44	FR	0
6851	F	45	FR	0
6852	M	45	FR	0
6853	M	45	FR	0
6854	F	46	FR	0
6855	F	46	FR	0
6856	M	47	FR	0
6857	F	52	FR	0
6858	F	52	FR	0
6859	F	53	FR	0
6860	F	56	FR	7
6861	F	56	FR	0
6862	F	56	FR	0
6863	F	57	FR	0
6864	F	59	FR	4
6865	F	59	FR	0
6866	F	60	FR	0
6867	M	62	FR	1
6868	F	63	FR	0
6869	F	65	FR	0
6870	M	66	FR	0
6871	M	76	FR	0
6872	M	30	FR	3
6873	M	25	FR	0
6874	F	26	FR	0
6875	F	29	FR	0
6876	F	30	FR	3
6877	M	51	FR	0
6878	F	59	FR	0
6879	M	23	FR	0
6880	F	64	FR	0
6881	F	37	FR	0
6882	M	22	FR	0
6883	M	22	FR	0
6884	M	57	FR	0
6885	M	39	FR	0
6886	F	70	FR	0
6887	F	29	FR	0
6888	F	33	FR	0
6889	F	27	FR	0
6890	M	28	FR	0
6891	M	20	FR	0
6892	F	52	FR	0
6893	F	61	FR	0
6894	M	25	FR	0
6895	F	25	FR	
6896	M	40	FR	
6897	M	23	FR	1
6898	M	20	FR	0
6899	F	23	FR	0
6900	M	34	FR	0
6901	F	19	FR	0
6902	F	25	FR	0
6903	M	33	FR	0
6904	F	66	FR	0
6905	M	68	FR	0
6906	F	29	FR	0
6907	M	39	FR	0
6908	M	20	FR	0
6909	F	40	FR	0
6910	F	50	FR	1
6911	F	24	FR	0
6912	F	38	FR	0
6913	F	38	FR	
6914	F	27	FR	0
6915	F	28	FR	0
6916	M	36	FR	0
6917	F	23	FR	0
6918	F	26	FR	0
6919	M	31	FR	7
6920	F	36	FR	2
6921	M	65	FR	0
6922	F	25	FR	0
6923	F	34	FR	0
6924	F	35	FR	0
6925	M	41	FR	0
6926	F	26	FR	0
6927	F	32	FR	0
6928	M	35	FR	0
6929	M	42	FR	0
6930	F	44	FR	0
6931	F	48	FR	0
6932	F	48	FR	3
6933	F	51	FR	
6934	F	51	FR	
6935	M	24	FR	0
6936	M	25	FR	0
6937	M	26	FR	0
6938	M	26	FR	
6939	M	27	FR	0
6940	F	28	FR	0
6941	M	39	FR	0
6942	F	44	FR	0
6943	F	14	FR	2
6944	F	14	FR	
6945	F	56	FR	0
6946	F	56	FR	0
6947	F	30	FR	
6948	F	33	FR	0
6949	F	38	FR	0
6950	F	16	FR	0
6951	M	28	FR	0
6952	F	37	FR	0
6953	F	55	FR	
6954	F	24	FR	0
6955	F	27	FR	0
6956	F	24	FR	0
6957	F	28	FR	0
6958	F	30	FR	0
6959	M	14	FR	0
6960	F	19	FR	0
6961	F	24	FR	
6962	F	31	FR	0
6963	M	36	FR	0
6964	F	22	FR	0
6965	M	26	FR	0
6966	F	32	FR	0
6967	F	45	FR	0
6968	M	23	FR	0
6969	F	28	FR	0
6970	M	31	FR	0
6971	F	35	FR	0
6972	F	52	FR	0
6973	F	52	FR	0
6974	F	23	FR	0
6975	F	22	FR	0
6976	F	30	FR	0
6977	M	32	FR	0
6978	F	41	FR	10
6979	F	32	FR	0
6980	F	21	FR	0
6981	F	26	FR	0
6982	M	22	FR	0
6983	F	24	FR	0
6984	F	29	FR	0
6985	F	29	FR	0
6986	F	32	FR	0
6987	M	41	FR	0
6988	F	47	FR	0
6989	F	50	FR	0
6990	M	54	FR	0
6991	F	59	FR	0
6992	F	24	FR	0
6993	F	30	FR	0
6994	F	73	FR	6
6995	F	21	FR	0
6996	F	42	FR	0
6997	M	27	FR	0
6998	F	27	FR	0
6999	M	57	FR	0
7000	F	29	FR	0
7001	F	35	FR	0
7002	F	22	FR	0
7003	F	42	FR	0
7004	F	50	FR	0
7005	M	63	FR	0
7006	F	66	FR	0
7007	F	68	FR	10
7008	F	32	FR	0
7009	F	21	FR	0
7010	M	50	FR	0
7011	F	27	FR	0
7012	F	31	FR	0
7013	F	46	FR	0
7014	F	30	FR	0
7015	M	41	FR	0
7016	F	43	FR	0
7017	M	57	FR	0
7018	M	25	FR	0
7019	F	31	FR	0
7020	F	35	FR	0
7021	F	37	FR	0
7022	M	44	FR	0
7023	M	27	FR	0
7024	F	23	FR	0
7025	F	32	FR	0
7026	F	38	FR	3
7027	F	26	FR	0
7028	F	49	FR	0
7029	F	26	FR	0
7030	M	36	FR	0
7031	F	33	FR	0
7032	M	27	FR	0
7033	F	34	FR	0
7034	M	18	FR	0
7035	F	23	FR	4
7036	F	25	FR	0
7037	F	28	FR	0
7038	F	29	FR	0
7039	F	29	FR	0
7040	F	38	FR	0
7041	F	47	FR	
7042	F	16	FR	0
7043	F	24	FR	0
7044	F	28	FR	0
7045	F	28	FR	0
7046	M	29	FR	0
7047	M	26	FR	0
7048	F	38	FR	0
7049	F	24	FR	0
7050	M	28	FR	0
7051	M	30	FR	0
7052	M	24	FR	0
7053	F	24	FR	0
7054	F	25	FR	0
7055	F	27	FR	0
7056	F	32	FR	0
7057	M	35	FR	0
7058	F	27	FR	0
7059	F	22	FR	0
7060	F	25	FR	0
7061	F	31	FR	0
7062	M	23	FR	0
7063	F	33	FR	0
7064	M	23	FR	0
7065	M	37	FR	0
7066	F	68	FR	0
7067	F	30	FR	0
7068	F	50	FR	0
7069	F	29	FR	0
7070	F	31	FR	0
7071	M	52	FR	0
7072	F	12	FR	0
7073	M	29	FR	0
7074	M	32	FR	0
7075	F	22	FR	0
7076	F	23	FR	0
7077	F	23	FR	0
7078	F	24	FR	0
7079	F	26	FR	0
7080	F	26	FR	0
7081	F	29	FR	0
7082	F	34	FR	0
7083	F	36	FR	0
7084	M	40	FR	
7085	F	41	FR	0
7086	F	42	FR	0
7087	F	68	FR	0
